Name,Skinport_URL,Steam_URL,Price,Currency,SalesThisWeek,7d_avg,24h_avg,GrowthRatio,BullishScore,LastUpdated
★ Skeleton Knife | Slaughter (Factory New),https://skinport.com/market?search=%E2%98%85%20Skeleton%20Knife%20%7C%20Slaughter%20%28Factory%20New%29,https://steamcommunity.com/market/listings/730/%E2%98%85%20Skeleton%20Knife%20%7C%20Slaughter%20%28Factory%20New%29,856.97,USD,4,824.84,0.00,0.000,0.0000,2025-09-13T22:00:06.478782+00:00
★ Skeleton Knife | Slaughter (Field-Tested),https://skinport.com/market?search=%E2%98%85%20Skeleton%20Knife%20%7C%20Slaughter%20%28Field-Tested%29,https://steamcommunity.com/market/listings/730/%E2%98%85%20Skeleton%20Knife%20%7C%20Slaughter%20%28Field-Tested%29,762.24,USD,3,690.56,0.00,0.000,0.0000,2025-09-13T22:00:06.478782+00:00
★ Skeleton Knife | Stained (Battle-Scarred),https://skinport.com/market?search=%E2%98%85%20Skeleton%20Knife%20%7C%20Stained%20%28Battle-Scarred%29,https://steamcommunity.com/market/listings/730/%E2%98%85%20Skeleton%20Knife%20%7C%20Stained%20%28Battle-Scarred%29,344.90,USD,0,0.00,0.00,0.000,0.0000,2025-09-13T22:00:06.478782+00:00
★ Skeleton Knife | Stained (Factory New),https://skinport.com/market?search=%E2%98%85%20Skeleton%20Knife%20%7C%20Stained%20%28Factory%20New%29,https://steamcommunity.com/market/listings/730/%E2%98%85%20Skeleton%20Knife%20%7C%20Stained%20%28Factory%20New%29,542.33,USD,0,0.00,0.00,0.000,0.0000,2025-09-13T22:00:06.478782+00:00
★ Skeleton Knife | Stained (Field-Tested),https://skinport.com/market?search=%E2%98%85%20Skeleton%20Knife%20%7C%20Stained%20%28Field-Tested%29,https://steamcommunity.com/market/listings/730/%E2%98%85%20Skeleton%20Knife%20%7C%20Stained%20%28Field-Tested%29,365.16,USD,2,362.55,0.00,0.000,0.0000,2025-09-13T22:00:06.478782+00:00
★ Skeleton Knife | Stained (Well-Worn),https://skinport.com/market?search=%E2%98%85%20Skeleton%20Knife%20%7C%20Stained%20%28Well-Worn%29,https://steamcommunity.com/market/listings/730/%E2%98%85%20Skeleton%20Knife%20%7C%20Stained%20%28Well-Worn%29,351.81,USD,1,354.61,0.00,0.000,0.0000,2025-09-13T22:00:06.478782+00:00
★ Skeleton Knife | Tiger Tooth (Minimal Wear),https://skinport.com/market?search=%E2%98%85%20Skeleton%20Knife%20%7C%20Tiger%20Tooth%20%28Minimal%20Wear%29,https://steamcommunity.com/market/listings/730/%E2%98%85%20Skeleton%20Knife%20%7C%20Tiger%20Tooth%20%28Minimal%20Wear%29,697.40,USD,0,0.00,0.00,0.000,0.0000,2025-09-13T22:00:06.478782+00:00
★ Skeleton Knife | Ultraviolet (Battle-Scarred),https://skinport.com/market?search=%E2%98%85%20Skeleton%20Knife%20%7C%20Ultraviolet%20%28Battle-Scarred%29,https://steamcommunity.com/market/listings/730/%E2%98%85%20Skeleton%20Knife%20%7C%20Ultraviolet%20%28Battle-Scarred%29,354.20,USD,2,310.84,0.00,0.000,0.0000,2025-09-13T22:00:06.478782+00:00
★ Skeleton Knife | Ultraviolet (Field-Tested),https://skinport.com/market?search=%E2%98%85%20Skeleton%20Knife%20%7C%20Ultraviolet%20%28Field-Tested%29,https://steamcommunity.com/market/listings/730/%E2%98%85%20Skeleton%20Knife%20%7C%20Ultraviolet%20%28Field-Tested%29,443.15,USD,5,420.08,0.00,0.000,0.0000,2025-09-13T22:00:06.478782+00:00
★ Skeleton Knife | Ultraviolet (Minimal Wear),https://skinport.com/market?search=%E2%98%85%20Skeleton%20Knife%20%7C%20Ultraviolet%20%28Minimal%20Wear%29,https://steamcommunity.com/market/listings/730/%E2%98%85%20Skeleton%20Knife%20%7C%20Ultraviolet%20%28Minimal%20Wear%29,509.78,USD,2,533.34,0.00,0.000,0.0000,2025-09-13T22:00:06.478782+00:00
★ Skeleton Knife | Urban Masked (Battle-Scarred),https://skinport.com/market?search=%E2%98%85%20Skeleton%20Knife%20%7C%20Urban%20Masked%20%28Battle-Scarred%29,https://steamcommunity.com/market/listings/730/%E2%98%85%20Skeleton%20Knife%20%7C%20Urban%20Masked%20%28Battle-Scarred%29,255.48,USD,1,241.58,0.00,0.000,0.0000,2025-09-13T22:00:06.478782+00:00
★ Skeleton Knife | Urban Masked (Field-Tested),https://skinport.com/market?search=%E2%98%85%20Skeleton%20Knife%20%7C%20Urban%20Masked%20%28Field-Tested%29,https://steamcommunity.com/market/listings/730/%E2%98%85%20Skeleton%20Knife%20%7C%20Urban%20Masked%20%28Field-Tested%29,283.30,USD,8,272.29,0.00,0.000,0.0000,2025-09-13T22:00:06.478782+00:00
★ Skeleton Knife | Urban Masked (Minimal Wear),https://skinport.com/market?search=%E2%98%85%20Skeleton%20Knife%20%7C%20Urban%20Masked%20%28Minimal%20Wear%29,https://steamcommunity.com/market/listings/730/%E2%98%85%20Skeleton%20Knife%20%7C%20Urban%20Masked%20%28Minimal%20Wear%29,294.28,USD,1,301.38,0.00,0.000,0.0000,2025-09-13T22:00:06.478782+00:00
★ Skeleton Knife | Urban Masked (Well-Worn),https://skinport.com/market?search=%E2%98%85%20Skeleton%20Knife%20%7C%20Urban%20Masked%20%28Well-Worn%29,https://steamcommunity.com/market/listings/730/%E2%98%85%20Skeleton%20Knife%20%7C%20Urban%20Masked%20%28Well-Worn%29,269.72,USD,2,261.10,0.00,0.000,0.0000,2025-09-13T22:00:06.478782+00:00
★ StatTrak™ Bayonet,https://skinport.com/market?search=%E2%98%85%20StatTrak%E2%84%A2%20Bayonet,https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Bayonet,490.80,USD,2,492.71,0.00,0.000,0.0000,2025-09-13T22:00:06.478782+00:00
★ StatTrak™ Bayonet | Autotronic (Factory New),https://skinport.com/market?search=%E2%98%85%20StatTrak%E2%84%A2%20Bayonet%20%7C%20Autotronic%20%28Factory%20New%29,https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Bayonet%20%7C%20Autotronic%20%28Factory%20New%29,1173.87,USD,0,0.00,0.00,0.000,0.0000,2025-09-13T22:00:06.478782+00:00
★ StatTrak™ Bayonet | Autotronic (Field-Tested),https://skinport.com/market?search=%E2%98%85%20StatTrak%E2%84%A2%20Bayonet%20%7C%20Autotronic%20%28Field-Tested%29,https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Bayonet%20%7C%20Autotronic%20%28Field-Tested%29,506.00,USD,0,0.00,0.00,0.000,0.0000,2025-09-13T22:00:06.478782+00:00
★ StatTrak™ Bayonet | Autotronic (Minimal Wear),https://skinport.com/market?search=%E2%98%85%20StatTrak%E2%84%A2%20Bayonet%20%7C%20Autotronic%20%28Minimal%20Wear%29,https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Bayonet%20%7C%20Autotronic%20%28Minimal%20Wear%29,913.40,USD,0,0.00,0.00,0.000,0.0000,2025-09-13T22:00:06.478782+00:00
★ StatTrak™ Bayonet | Black Laminate (Battle-Scarred),https://skinport.com/market?search=%E2%98%85%20StatTrak%E2%84%A2%20Bayonet%20%7C%20Black%20Laminate%20%28Battle-Scarred%29,https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Bayonet%20%7C%20Black%20Laminate%20%28Battle-Scarred%29,320.15,USD,0,0.00,0.00,0.000,0.0000,2025-09-13T22:00:06.478782+00:00
★ StatTrak™ Bayonet | Black Laminate (Factory New),https://skinport.com/market?search=%E2%98%85%20StatTrak%E2%84%A2%20Bayonet%20%7C%20Black%20Laminate%20%28Factory%20New%29,https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Bayonet%20%7C%20Black%20Laminate%20%28Factory%20New%29,442.67,USD,0,0.00,0.00,0.000,0.0000,2025-09-13T22:00:06.478782+00:00
★ StatTrak™ Bayonet | Blue Steel (Well-Worn),https://skinport.com/market?search=%E2%98%85%20StatTrak%E2%84%A2%20Bayonet%20%7C%20Blue%20Steel%20%28Well-Worn%29,https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Bayonet%20%7C%20Blue%20Steel%20%28Well-Worn%29,414.65,USD,0,0.00,0.00,0.000,0.0000,2025-09-13T22:00:06.478782+00:00
★ StatTrak™ Bayonet | Bright Water (Field-Tested),https://skinport.com/market?search=%E2%98%85%20StatTrak%E2%84%A2%20Bayonet%20%7C%20Bright%20Water%20%28Field-Tested%29,https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Bayonet%20%7C%20Bright%20Water%20%28Field-Tested%29,319.78,USD,0,0.00,0.00,0.000,0.0000,2025-09-13T22:00:06.478782+00:00
★ StatTrak™ Bayonet | Bright Water (Minimal Wear),https://skinport.com/market?search=%E2%98%85%20StatTrak%E2%84%A2%20Bayonet%20%7C%20Bright%20Water%20%28Minimal%20Wear%29,https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Bayonet%20%7C%20Bright%20Water%20%28Minimal%20Wear%29,460.55,USD,0,0.00,0.00,0.000,0.0000,2025-09-13T22:00:06.478782+00:00
★ StatTrak™ Bayonet | Crimson Web (Field-Tested),https://skinport.com/market?search=%E2%98%85%20StatTrak%E2%84%A2%20Bayonet%20%7C%20Crimson%20Web%20%28Field-Tested%29,https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Bayonet%20%7C%20Crimson%20Web%20%28Field-Tested%29,381.13,USD,0,0.00,0.00,0.000,0.0000,2025-09-13T22:00:06.478782+00:00
★ StatTrak™ Bayonet | Crimson Web (Minimal Wear),https://skinport.com/market?search=%E2%98%85%20StatTrak%E2%84%A2%20Bayonet%20%7C%20Crimson%20Web%20%28Minimal%20Wear%29,https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Bayonet%20%7C%20Crimson%20Web%20%28Minimal%20Wear%29,632.00,USD,0,0.00,0.00,0.000,0.0000,2025-09-13T22:00:06.478782+00:00
★ StatTrak™ Bayonet | Damascus Steel (Factory New),https://skinport.com/market?search=%E2%98%85%20StatTrak%E2%84%A2%20Bayonet%20%7C%20Damascus%20Steel%20%28Factory%20New%29,https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Bayonet%20%7C%20Damascus%20Steel%20%28Factory%20New%29,452.66,USD,0,0.00,0.00,0.000,0.0000,2025-09-13T22:00:06.478782+00:00
★ StatTrak™ Bayonet | Damascus Steel (Field-Tested),https://skinport.com/market?search=%E2%98%85%20StatTrak%E2%84%A2%20Bayonet%20%7C%20Damascus%20Steel%20%28Field-Tested%29,https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Bayonet%20%7C%20Damascus%20Steel%20%28Field-Tested%29,314.42,USD,0,0.00,0.00,0.000,0.0000,2025-09-13T22:00:06.478782+00:00
★ StatTrak™ Bayonet | Damascus Steel (Minimal Wear),https://skinport.com/market?search=%E2%98%85%20StatTrak%E2%84%A2%20Bayonet%20%7C%20Damascus%20Steel%20%28Minimal%20Wear%29,https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Bayonet%20%7C%20Damascus%20Steel%20%28Minimal%20Wear%29,368.43,USD,0,0.00,0.00,0.000,0.0000,2025-09-13T22:00:06.478782+00:00
★ StatTrak™ Bayonet | Doppler (Factory New),https://skinport.com/market?search=%E2%98%85%20StatTrak%E2%84%A2%20Bayonet%20%7C%20Doppler%20%28Factory%20New%29,https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Bayonet%20%7C%20Doppler%20%28Factory%20New%29,953.82,USD,0,0.00,0.00,0.000,0.0000,2025-09-13T22:00:06.478782+00:00
★ StatTrak™ Bayonet | Fade (Factory New),https://skinport.com/market?search=%E2%98%85%20StatTrak%E2%84%A2%20Bayonet%20%7C%20Fade%20%28Factory%20New%29,https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Bayonet%20%7C%20Fade%20%28Factory%20New%29,859.85,USD,0,0.00,0.00,0.000,0.0000,2025-09-13T22:00:06.478782+00:00
★ StatTrak™ Bayonet | Forest DDPAT (Minimal Wear),https://skinport.com/market?search=%E2%98%85%20StatTrak%E2%84%A2%20Bayonet%20%7C%20Forest%20DDPAT%20%28Minimal%20Wear%29,https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Bayonet%20%7C%20Forest%20DDPAT%20%28Minimal%20Wear%29,369.08,USD,0,0.00,0.00,0.000,0.0000,2025-09-13T22:00:06.478782+00:00
★ StatTrak™ Bayonet | Freehand (Field-Tested),https://skinport.com/market?search=%E2%98%85%20StatTrak%E2%84%A2%20Bayonet%20%7C%20Freehand%20%28Field-Tested%29,https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Bayonet%20%7C%20Freehand%20%28Field-Tested%29,316.71,USD,0,0.00,0.00,0.000,0.0000,2025-09-13T22:00:06.478782+00:00
★ StatTrak™ Bayonet | Freehand (Minimal Wear),https://skinport.com/market?search=%E2%98%85%20StatTrak%E2%84%A2%20Bayonet%20%7C%20Freehand%20%28Minimal%20Wear%29,https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Bayonet%20%7C%20Freehand%20%28Minimal%20Wear%29,389.34,USD,0,0.00,0.00,0.000,0.0000,2025-09-13T22:00:06.478782+00:00
★ StatTrak™ Bayonet | Gamma Doppler (Factory New),https://skinport.com/market?search=%E2%98%85%20StatTrak%E2%84%A2%20Bayonet%20%7C%20Gamma%20Doppler%20%28Factory%20New%29,https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Bayonet%20%7C%20Gamma%20Doppler%20%28Factory%20New%29,1145.67,USD,1,916.21,0.00,0.000,0.0000,2025-09-13T22:00:06.478782+00:00
★ StatTrak™ Bayonet | Lore (Factory New),https://skinport.com/market?search=%E2%98%85%20StatTrak%E2%84%A2%20Bayonet%20%7C%20Lore%20%28Factory%20New%29,https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Bayonet%20%7C%20Lore%20%28Factory%20New%29,1270.22,USD,0,0.00,0.00,0.000,0.0000,2025-09-13T22:00:06.478782+00:00
★ StatTrak™ Bayonet | Lore (Field-Tested),https://skinport.com/market?search=%E2%98%85%20StatTrak%E2%84%A2%20Bayonet%20%7C%20Lore%20%28Field-Tested%29,https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Bayonet%20%7C%20Lore%20%28Field-Tested%29,487.76,USD,1,469.08,0.00,0.000,0.0000,2025-09-13T22:00:06.478782+00:00
★ StatTrak™ Bayonet | Lore (Minimal Wear),https://skinport.com/market?search=%E2%98%85%20StatTrak%E2%84%A2%20Bayonet%20%7C%20Lore%20%28Minimal%20Wear%29,https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Bayonet%20%7C%20Lore%20%28Minimal%20Wear%29,616.21,USD,0,0.00,0.00,0.000,0.0000,2025-09-13T22:00:06.478782+00:00
★ StatTrak™ Bayonet | Marble Fade (Factory New),https://skinport.com/market?search=%E2%98%85%20StatTrak%E2%84%A2%20Bayonet%20%7C%20Marble%20Fade%20%28Factory%20New%29,https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Bayonet%20%7C%20Marble%20Fade%20%28Factory%20New%29,770.14,USD,0,0.00,0.00,0.000,0.0000,2025-09-13T22:00:06.478782+00:00
★ StatTrak™ Bayonet | Night (Field-Tested),https://skinport.com/market?search=%E2%98%85%20StatTrak%E2%84%A2%20Bayonet%20%7C%20Night%20%28Field-Tested%29,https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Bayonet%20%7C%20Night%20%28Field-Tested%29,365.88,USD,0,0.00,0.00,0.000,0.0000,2025-09-13T22:00:06.478782+00:00
★ StatTrak™ Bayonet | Safari Mesh (Field-Tested),https://skinport.com/market?search=%E2%98%85%20StatTrak%E2%84%A2%20Bayonet%20%7C%20Safari%20Mesh%20%28Field-Tested%29,https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Bayonet%20%7C%20Safari%20Mesh%20%28Field-Tested%29,319.41,USD,0,0.00,0.00,0.000,0.0000,2025-09-13T22:00:06.478782+00:00
★ StatTrak™ Bayonet | Tiger Tooth (Factory New),https://skinport.com/market?search=%E2%98%85%20StatTrak%E2%84%A2%20Bayonet%20%7C%20Tiger%20Tooth%20%28Factory%20New%29,https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Bayonet%20%7C%20Tiger%20Tooth%20%28Factory%20New%29,672.33,USD,0,0.00,0.00,0.000,0.0000,2025-09-13T22:00:06.478782+00:00
★ StatTrak™ Bayonet | Ultraviolet (Field-Tested),https://skinport.com/market?search=%E2%98%85%20StatTrak%E2%84%A2%20Bayonet%20%7C%20Ultraviolet%20%28Field-Tested%29,https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Bayonet%20%7C%20Ultraviolet%20%28Field-Tested%29,352.98,USD,0,0.00,0.00,0.000,0.0000,2025-09-13T22:00:06.478782+00:00
★ StatTrak™ Bayonet | Ultraviolet (Minimal Wear),https://skinport.com/market?search=%E2%98%85%20StatTrak%E2%84%A2%20Bayonet%20%7C%20Ultraviolet%20%28Minimal%20Wear%29,https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Bayonet%20%7C%20Ultraviolet%20%28Minimal%20Wear%29,504.77,USD,1,273.45,0.00,0.000,0.0000,2025-09-13T22:00:06.478782+00:00
★ StatTrak™ Bayonet | Ultraviolet (Well-Worn),https://skinport.com/market?search=%E2%98%85%20StatTrak%E2%84%A2%20Bayonet%20%7C%20Ultraviolet%20%28Well-Worn%29,https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Bayonet%20%7C%20Ultraviolet%20%28Well-Worn%29,310.55,USD,1,247.47,0.00,0.000,0.0000,2025-09-13T22:00:06.478782+00:00
★ StatTrak™ Bayonet | Urban Masked (Field-Tested),https://skinport.com/market?search=%E2%98%85%20StatTrak%E2%84%A2%20Bayonet%20%7C%20Urban%20Masked%20%28Field-Tested%29,https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Bayonet%20%7C%20Urban%20Masked%20%28Field-Tested%29,234.54,USD,0,0.00,0.00,0.000,0.0000,2025-09-13T22:00:06.478782+00:00
★ StatTrak™ Bayonet | Urban Masked (Minimal Wear),https://skinport.com/market?search=%E2%98%85%20StatTrak%E2%84%A2%20Bayonet%20%7C%20Urban%20Masked%20%28Minimal%20Wear%29,https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Bayonet%20%7C%20Urban%20Masked%20%28Minimal%20Wear%29,316.63,USD,0,0.00,0.00,0.000,0.0000,2025-09-13T22:00:06.478782+00:00
★ StatTrak™ Bowie Knife,https://skinport.com/market?search=%E2%98%85%20StatTrak%E2%84%A2%20Bowie%20Knife,https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Bowie%20Knife,263.86,USD,0,0.00,0.00,0.000,0.0000,2025-09-13T22:00:06.478782+00:00
★ StatTrak™ Bowie Knife | Autotronic (Minimal Wear),https://skinport.com/market?search=%E2%98%85%20StatTrak%E2%84%A2%20Bowie%20Knife%20%7C%20Autotronic%20%28Minimal%20Wear%29,https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Bowie%20Knife%20%7C%20Autotronic%20%28Minimal%20Wear%29,267.06,USD,2,244.04,0.00,0.000,0.0000,2025-09-13T22:00:06.478782+00:00
★ StatTrak™ Bowie Knife | Black Laminate (Battle-Scarred),https://skinport.com/market?search=%E2%98%85%20StatTrak%E2%84%A2%20Bowie%20Knife%20%7C%20Black%20Laminate%20%28Battle-Scarred%29,https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Bowie%20Knife%20%7C%20Black%20Laminate%20%28Battle-Scarred%29,166.95,USD,1,126.14,0.00,0.000,0.0000,2025-09-13T22:00:06.478782+00:00
★ StatTrak™ Bowie Knife | Black Laminate (Field-Tested),https://skinport.com/market?search=%E2%98%85%20StatTrak%E2%84%A2%20Bowie%20Knife%20%7C%20Black%20Laminate%20%28Field-Tested%29,https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Bowie%20Knife%20%7C%20Black%20Laminate%20%28Field-Tested%29,194.69,USD,1,136.24,0.00,0.000,0.0000,2025-09-13T22:00:06.478782+00:00
★ StatTrak™ Bowie Knife | Black Laminate (Minimal Wear),https://skinport.com/market?search=%E2%98%85%20StatTrak%E2%84%A2%20Bowie%20Knife%20%7C%20Black%20Laminate%20%28Minimal%20Wear%29,https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Bowie%20Knife%20%7C%20Black%20Laminate%20%28Minimal%20Wear%29,175.89,USD,0,0.00,0.00,0.000,0.0000,2025-09-13T22:00:06.478782+00:00
★ StatTrak™ Bowie Knife | Blue Steel (Battle-Scarred),https://skinport.com/market?search=%E2%98%85%20StatTrak%E2%84%A2%20Bowie%20Knife%20%7C%20Blue%20Steel%20%28Battle-Scarred%29,https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Bowie%20Knife%20%7C%20Blue%20Steel%20%28Battle-Scarred%29,267.38,USD,0,0.00,0.00,0.000,0.0000,2025-09-13T22:00:06.478782+00:00
★ StatTrak™ Bowie Knife | Blue Steel (Factory New),https://skinport.com/market?search=%E2%98%85%20StatTrak%E2%84%A2%20Bowie%20Knife%20%7C%20Blue%20Steel%20%28Factory%20New%29,https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Bowie%20Knife%20%7C%20Blue%20Steel%20%28Factory%20New%29,967.91,USD,0,0.00,0.00,0.000,0.0000,2025-09-13T22:00:06.478782+00:00
★ StatTrak™ Bowie Knife | Bright Water (Factory New),https://skinport.com/market?search=%E2%98%85%20StatTrak%E2%84%A2%20Bowie%20Knife%20%7C%20Bright%20Water%20%28Factory%20New%29,https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Bowie%20Knife%20%7C%20Bright%20Water%20%28Factory%20New%29,199.36,USD,3,162.59,0.00,0.000,0.0000,2025-09-13T22:00:06.478782+00:00
★ StatTrak™ Bowie Knife | Bright Water (Field-Tested),https://skinport.com/market?search=%E2%98%85%20StatTrak%E2%84%A2%20Bowie%20Knife%20%7C%20Bright%20Water%20%28Field-Tested%29,https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Bowie%20Knife%20%7C%20Bright%20Water%20%28Field-Tested%29,157.59,USD,0,0.00,0.00,0.000,0.0000,2025-09-13T22:00:06.478782+00:00
★ StatTrak™ Bowie Knife | Bright Water (Minimal Wear),https://skinport.com/market?search=%E2%98%85%20StatTrak%E2%84%A2%20Bowie%20Knife%20%7C%20Bright%20Water%20%28Minimal%20Wear%29,https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Bowie%20Knife%20%7C%20Bright%20Water%20%28Minimal%20Wear%29,179.51,USD,1,158.92,0.00,0.000,0.0000,2025-09-13T22:00:06.478782+00:00
★ StatTrak™ Bowie Knife | Crimson Web (Battle-Scarred),https://skinport.com/market?search=%E2%98%85%20StatTrak%E2%84%A2%20Bowie%20Knife%20%7C%20Crimson%20Web%20%28Battle-Scarred%29,https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Bowie%20Knife%20%7C%20Crimson%20Web%20%28Battle-Scarred%29,647.22,USD,0,0.00,0.00,0.000,0.0000,2025-09-13T22:00:06.478782+00:00
★ StatTrak™ Bowie Knife | Crimson Web (Field-Tested),https://skinport.com/market?search=%E2%98%85%20StatTrak%E2%84%A2%20Bowie%20Knife%20%7C%20Crimson%20Web%20%28Field-Tested%29,https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Bowie%20Knife%20%7C%20Crimson%20Web%20%28Field-Tested%29,413.38,USD,0,0.00,0.00,0.000,0.0000,2025-09-13T22:00:06.478782+00:00
